family,L,PCR,order_churn,fill,cover_days,orders_per_year
Economic order quantity (LN),100,0.09544369957959323,0.5773195876288659,1.0,7.155698850021468,61.106128550074736
Economic order quantity (LN),1000,0.06999204635836836,0.8774928774928775,1.0,10.766318591467257,25.642750373692078
Floating window (both),7,0.06465174411998637,0.7341935483870968,1.0,6.335583343810681,33.28101644245142
Floating window (both),14,0.041813430292012274,0.8578088578088578,1.0,10.87477648324323,18.004484304932735
Floating window (both),28,0.024656289058061585,0.9475982532751092,1.0,18.373465614120857,9.275037369207773
Floating window (both),56,0.014998295648221792,0.9496402877697842,1.0,32.10260065743471,5.4559043348281016
Fixed order quantity (LN),7,0.07544597204863084,0.4783861671469741,1.0,6.14092847929444,46.375186846038865
Fixed order quantity (LN),28,0.03442790591978184,0.6234567901234568,1.0,13.789657926230165,14.185351270553065
Economic order quantity (LN),10,0.1936143620043177,0.5762597226919175,1.0,3.846337761426488,122.21225710014947
Economic order quantity (LN),100,0.16623111010112487,0.6858884200656352,1.0,4.589525260919421,86.20328849028401
Economic order quantity (LN),1000,0.11510055675491422,0.9620132953466287,1.0,6.922672218042187,40.91928251121076
Floating window (both),7,0.08828542211112374,0.7449664429530202,1.0,2.5080354723380447,43.101644245142005
Floating window (both),14,0.05601636177707079,0.8772241992882562,1.0,5.346599766314973,23.460388639760836
Floating window (both),28,0.03806385637995682,0.9710144927536232,1.0,12.557432033999174,13.094170403587444
Floating window (both),56,0.02170207930916941,0.9845360824742269,1.0,26.593524835753087,6.547085201793722
Fixed order quantity (LN),7,0.07169639813657538,0.508460918614021,1.0,3.727464595164538,40.91928251121076
Fixed order quantity (LN),28,0.02670151119191001,0.573170731707317,1.0,13.971111829843172,12.002989536621824
Economic order quantity (LN),10,0.17066242472446314,0.5191842378154166,1.0,0.3443609079344738,117.30194319880418
Economic order quantity (LN),100,0.15918645608453585,0.725530813050233,1.0,1.3953918251157396,75.83707025411061
Economic order quantity (LN),1000,0.10407908192250881,0.92806484295846,1.0,5.50205626948545,36.554559043348284
Floating window (both),7,0.0808998977388933,0.6800382043935053,1.0,3.087970305151482,44.19282511210762
Floating window (both),14,0.05215316441313487,0.8109540636042403,1.0,7.006950520738391,24.005979073243648
Floating window (both),28,0.036359504601749804,0.927536231884058,1.0,15.647590620457429,12.548579970104633
Floating window (both),56,0.02192932621293035,0.9846938775510204,1.0,34.50031880899147,6.001494768310912
Fixed order quantity (LN),7,0.08839904556300421,0.5961685823754789,1.0,3.9952642884051914,40.37369207772795
Fixed order quantity (LN),28,0.028633109873877967,0.6,1.0,14.563276246551697,13.639760837070254
Economic order quantity (LN),10,0.14623338257016247,0.40974212034383956,1.0,1.1789576964783581,129.304932735426
Economic order quantity (LN),100,0.12396318600159073,0.6209447922595333,1.0,3.069993187683161,66.01644245142003
Economic order quantity (LN),1000,0.0698784229064879,0.8541666666666666,1.0,8.482261830537336,25.097159940209266
Floating window (both),7,0.043517782070219294,0.7690763052208835,1.0,11.627881703976907,19.641255605381165
Floating window (both),14,0.02488353596182252,0.8866396761133604,1.0,15.565345550926784,9.820627802690582
Floating window (both),28,0.016702647426428813,0.98,1.0,20.2018855189439,5.4559043348281016
Floating window (both),56,0.009544369957959323,1.0,1.0,43.14566776641291,2.7279521674140508
Fixed order quantity (LN),7,0.05272128167253721,0.5735475896168108,1.0,9.648168687699549,25.642750373692078
Fixed order quantity (LN),28,0.022042949664810817,0.6531986531986532,1.0,14.189274816249627,9.820627802690582
Economic order quantity (LN),10,0.10282922395182366,0.5659787367104441,1.0,8.407559201644121,66.01644245142003
Economic order quantity (LN),100,0.0798772866719691,0.8015963511972634,1.0,9.464981316314166,30.553064275037368
Economic order quantity (LN),1000,0.0388592205431201,0.8929503916449086,1.0,11.814798154525425,13.094170403587444
Floating window (both),7,0.03147369617088967,0.6517647058823529,1.0,0.9793660333163823,17.458893871449924
Floating window (both),14,0.020906715146006137,0.6840148698884758,1.0,2.59438824470492,10.911808669656203
Floating window (both),28,0.015225542551982729,0.7976190476190477,1.0,4.861754181978723,7.0926756352765326
Floating window (both),56,0.011930462447449153,0.9459459459459459,1.0,19.938573150903775,3.273542600896861
Fixed order quantity (LN),7,0.028292239518236565,0.4619666048237477,1.0,3.454430580129956,18.004484304932735
Fixed order quantity (LN),28,0.011930462447449153,0.5555555555555556,1.0,8.790753450084994,6.001494768310912
Economic order quantity (LN),10,0.04499488694466538,0.41904761904761906,1.0,0.12588216851085607,39.28251121076233
Economic order quantity (LN),100,0.0360186342461084,0.5121163166397416,1.0,0.8648457415343602,24.55156950672646
Economic order quantity (LN),1000,0.02499715941370299,0.7482993197278912,1.0,3.363305969986423,11.457399103139014
Floating window (both),7,0.06510623792750823,0.671746776084408,1.0,2.082376298340424,34.91778774289985
Floating window (both),14,0.04272241790705602,0.7475149105367793,1.0,4.922323662054604,20.732436472346787
Floating window (both),28,0.03306442449721623,0.9150943396226415,1.0,13.664671486856285,12.002989536621824
Floating window (both),56,0.02113396204976707,0.96875,1.0,24.428169356557547,7.638266068759342
Fixed order quantity (LN),7,0.04760822633791614,0.4048309178743961,1.0,3.656129699896513,36.554559043348284
Fixed order quantity (LN),28,0.027610498806953754,0.6014851485148515,1.0,15.113528803035528,11.457399103139014
Economic order quantity (LN),10,0.10714691512328145,0.5391652372784448,1.0,0.665873682393392,67.10762331838565
Economic order quantity (LN),100,0.09498920577207136,0.6736502820306205,1.0,2.757804709405507,48.011958146487295
Economic order quantity (LN),1000,0.06942392909896603,0.8945827232796486,1.0,10.36042809002151,25.642750373692078
Floating window (both),7,0.0313600727190092,0.7022900763358778,1.0,12.080585597467689,16.367713004484305
Floating window (both),14,0.019997727530962392,0.8073394495412844,1.0,14.260189082456929,8.729446935724962
Floating window (both),28,0.01454380184069992,0.9481481481481482,1.0,23.52075874624598,4.910313901345291
Floating window (both),56,0.0078400181797523,1.0,1.0,38.315650031471954,2.1823617339312404
Fixed order quantity (LN),7,0.044199522781502104,0.4936548223350254,1.0,10.268215338387249,27.279521674140508
Fixed order quantity (LN),28,0.01886149301215771,0.570446735395189,1.0,14.160592020001596,9.275037369207773
Economic order quantity (LN),10,0.06078854675605045,0.46481320590790615,1.0,9.5138580036792,46.375186846038865
Economic order quantity (LN),100,0.056811725940234065,0.7739938080495357,1.0,11.026874530580645,24.55156950672646
Economic order quantity (LN),1000,0.025792523576866264,0.8937007874015748,1.0,14.920180636743039,10.366218236173394
Floating window (both),7,0.06590160209067152,0.7702523240371846,1.0,7.6393536705008165,31.64424514200299
Floating window (both),14,0.04010907851380525,0.9216710182767625,1.0,11.463915592472963,16.367713004484305
Floating window (both),28,0.02726962845131235,0.97165991902834,1.0,19.342008483551506,9.275037369207773
Floating window (both),56,0.014657425292580389,0.9923076923076923,1.0,33.02867632930122,4.364723467862481
Fixed order quantity (LN),7,0.08703556414043859,0.5424929178470255,1.0,7.082229404796146,46.375186846038865
Fixed order quantity (LN),28,0.029996591296443584,0.5892857142857143,1.0,13.97759562303232,13.639760837070254
Economic order quantity (LN),10,0.18509260311328257,0.5248067010309279,1.0,4.936672867009335,132.03288490284007
Economic order quantity (LN),100,0.1697534371094194,0.6681574239713775,1.0,5.718987096588675,88.38565022421524
Economic order quantity (LN),1000,0.10544256334507442,0.9142857142857143,1.0,7.975163968263212,37.10014947683109
Floating window (both),7,0.049653448471764575,0.7495711835334476,1.0,9.027376359501154,24.55156950672646
Floating window (both),14,0.030678332007726395,0.8709677419354839,1.0,12.000185113151431,13.094170403587444
Floating window (both),28,0.01942961027156005,0.9771428571428571,1.0,21.376008767257623,7.0926756352765326
Floating window (both),56,0.012498579706851495,0.9649122807017544,1.0,33.58419439316317,4.364723467862481
Fixed order quantity (LN),7,0.059311441881604365,0.44274809160305345,1.0,8.1197527149249,42.01046337817638
Fixed order quantity (LN),28,0.03090557891148733,0.5900216919739696,1.0,13.822293821053446,13.639760837070254
Economic order quantity (LN),10,0.10169298943301898,0.4963948973932335,1.0,6.264736302324741,75.83707025411061
Economic order quantity (LN),100,0.09612544029087604,0.6418816388467374,1.0,7.029841961967662,53.46786248131539
Economic order quantity (LN),1000,0.060447676400409045,0.8622366288492707,1.0,11.112465604097991,22.369207772795217
Floating window (both),7,0.06578797863879104,0.6114044350580782,1.0,2.07755644894164,38.73692077727952
Floating window (both),14,0.04510851039654585,0.7490566037735849,1.0,4.509241838043787,21.823617339312406
Floating window (both),28,0.03215543688217248,0.8654434250764526,1.0,12.063257987428981,13.094170403587444
Floating window (both),56,0.01874786956027724,0.9593023255813954,1.0,21.536455982980293,6.001494768310912
Fixed order quantity (LN),7,0.06646971935007386,0.5357142857142857,1.0,3.9724846613904123,34.37219730941704
Fixed order quantity (LN),28,0.024429042154300647,0.5972222222222222,1.0,14.645130401300758,10.366218236173394
Economic order quantity (LN),10,0.10248835359618225,0.3593625498007968,1.0,0.4527669293820578,103.11659192825113
Economic order quantity (LN),100,0.09794341552096353,0.6091872791519435,1.0,1.9093279253438897,53.46786248131539
Economic order quantity (LN),1000,0.056811725940234065,0.8547008547008547,1.0,6.779500125826835,20.732436472346787
Floating window (both),7,0.018520622656516304,0.5582191780821918,1.0,2.1039620084567825,11.457399103139014
Floating window (both),14,0.012498579706851495,0.6111111111111112,1.0,4.674277189370278,7.0926756352765326
Floating window (both),28,0.009430746506078854,0.7685185185185185,1.0,10.71137824583974,3.819133034379671
Floating window (both),56,0.0054539256902624705,0.7384615384615385,1.0,16.60721743340067,2.1823617339312404
Fixed order quantity (LN),7,0.03681399840927167,0.463519313304721,1.0,5.319138850598853,23.460388639760836
Fixed order quantity (LN),28,0.01988410407908192,0.5608974358974359,1.0,8.68834662339407,9.275037369207773
Economic order quantity (LN),10,0.04272241790705602,0.4104803493449782,1.0,0.12593251118052703,36.00896860986547
Economic order quantity (LN),100,0.045903874559709124,0.6158536585365854,1.0,0.8631906082235944,27.82511210762332
Economic order quantity (LN),1000,0.026247017384388137,0.8309352517985612,1.0,3.5122952045976605,10.366218236173394
Floating window (both),7,0.11782751960004545,0.834271922767498,1.0,3.1134660627639583,50.73991031390135
Floating window (both),14,0.06590160209067152,0.9076682316118936,1.0,6.797859118830609,26.18834080717489
Floating window (both),28,0.04101806612884899,0.9944903581267218,1.0,13.298010173751605,13.094170403587444
Floating window (both),56,0.022724690376093627,0.9803921568627451,1.0,24.888238302802776,6.547085201793722
Fixed order quantity (LN),7,0.1275991364617657,0.6582649472450176,1.0,3.467011004505634,47.46636771300449
Fixed order quantity (LN),28,0.037609362572434954,0.7180043383947939,1.0,14.87209321676275,12.002989536621824
Economic order quantity (LN),10,0.4691512328144529,0.6330880098129408,1.0,0.08678872356619764,270.61285500747385
Economic order quantity (LN),100,0.4594932394046131,0.8242967794537301,1.0,0.5942050395801625,190.41106128550075
Economic order quantity (LN),1000,0.2670151119191001,0.9564509564509565,1.0,2.374323718050604,85.6576980568012
Floating window (both),7,0.09089876150437451,0.8154943934760448,1.0,2.771065549602608,40.37369207772795
Floating window (both),14,0.05578911487330985,0.881508078994614,1.0,5.877934252587853,22.91479820627803
Floating window (both),28,0.03567776389046699,0.9781931464174455,1.0,14.191091056695441,12.548579970104633
Floating window (both),56,0.022042949664810817,1.0,1.0,27.443168090816947,6.001494768310912
Fixed order quantity (LN),7,0.10430632882626974,0.5888389993585632,1.0,3.1694740225689513,46.92077727952167
Fixed order quantity (LN),28,0.03272355414157482,0.6385809312638581,1.0,13.674705711657161,12.548579970104633
Economic order quantity (LN),10,0.24258606976479946,0.5842911877394636,1.0,0.13861036125072815,151.12855007473843
Economic order quantity (LN),100,0.21508919440972618,0.7050279329608938,1.0,1.3242369866602726,104.75336322869956
Economic order quantity (LN),1000,0.1340756732189524,0.9035222052067381,1.0,5.296641845411375,45.28400597907324
Floating window (both),7,0.08351323713214408,0.6843575418994413,1.0,3.0200515197863442,45.82959641255606
Floating window (both),14,0.05294852857629815,0.803448275862069,1.0,7.355185046634562,24.55156950672646
Floating window (both),28,0.035791387342347464,0.9402985074626866,1.0,14.07494317157114,13.094170403587444
Floating window (both),56,0.020793091694125666,0.973404255319149,1.0,28.11617190117509,6.547085201793722
Fixed order quantity (LN),7,0.10441995227815021,0.5586626139817629,1.0,3.7847360005556303,52.37668161434978
Fixed order quantity (LN),28,0.035791387342347464,0.6428571428571429,1.0,14.059773369763404,14.185351270553065
Economic order quantity (LN),10,0.176457220770367,0.4415695194768268,1.0,0.9348246900266618,140.76233183856502
Economic order quantity (LN),100,0.1280536302692876,0.5916010498687664,1.0,2.9640265825047165,68.19880418535126
Economic order quantity (LN),1000,0.073059879559141,0.8689189189189189,1.0,9.660912001097994,25.097159940209266
Floating window (both),7,0.10941938416089081,0.8395815170008718,1.0,2.864968568810394,47.46636771300449
Floating window (both),14,0.06283376888989887,0.9372881355932203,1.0,6.351822016832796,24.55156950672646
Floating window (both),28,0.03931371435064197,0.9829545454545454,1.0,12.17581766038252,13.094170403587444
Floating window (both),56,0.022270196568571755,0.98,1.0,26.29207533769678,6.547085201793722
Fixed order quantity (LN),7,0.10453357573003068,0.5958549222797928,1.0,3.532129393200615,44.738415545590435
Fixed order quantity (LN),28,0.02670151119191001,0.5542452830188679,1.0,12.886389482886715,12.548579970104633
Economic order quantity (LN),10,0.3147369617088967,0.5907442951588825,1.0,0.13717140058436816,192.59342301943198
